1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
2,343,684,1026,1367,1708,2050,2391,2732,3073,3414,3756,4097,4438,4780,5121,5462,5803,6144,6486,6827,7168,7510,7851,8192
0.009298324584960938,5.996942520141602,46.68140411376953,79.66971397399902,189.0392303466797,264.9376392364502,475.9688377380371,569.1969394683838,702.1439075469971,827.0425796508789,1031.3763618469238,1198.2958316802979,1211.8792533874512,1564.4335746765137,1997.9643821716309,2051.832437515259,2397.94659614563,2868.912696838379,3442.984104156494,3758.211612701416,3553.642988204956,3807.4305057525635,4154.191970825195,4623.396635055542,6091.179847717285
0.14281272888183594,35.711050033569336,168.81752014160156,308.25352668762207,472.42164611816406,668.2593822479248,1020.1582908630371,1304.8534393310547,1662.0585918426514,2077.223539352417,2516.0956382751465,3055.6037425994873,3616.4844036102295,4266.786336898804,4723.406553268433,5346.486330032349,6014.394760131836,6797.5358963012695,7545.398950576782,8310.08529663086,9462.705612182617,10295.299530029297,11612.203121185303,12397.568941116333,13626.654624938965
