1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
2,3,4,6,8,11,16,23,32,45,64,91,128,181,256,362,512,724,1024,1448,2048,2896,4096,5793,8192
0.0030994415283203125,0.0040531158447265625,0.00286102294921875,0.0035762786865234375,0.003337860107421875,0.008344650268554688,0.020742416381835938,0.023126602172851562,0.03361701965332031,0.05984306335449219,0.09250640869140625,0.2713203430175781,0.6983280181884766,1.359701156616211,3.3702850341796875,6.611347198486328,10.596513748168945,21.08144760131836,59.93056297302246,163.7589931488037,246.10090255737305,556.0531616210938,1044.7587966918945,2276.001214981079,4487.389326095581
0.08630752563476562,0.028133392333984375,0.020265579223632812,0.023365020751953125,0.025033950805664062,0.03314018249511719,0.051975250244140625,0.13017654418945312,0.17142295837402344,0.30350685119628906,0.6284713745117188,1.2137889862060547,2.5131702423095703,6.64520263671875,13.455390930175781,24.376869201660156,43.70594024658203,98.0231761932373,170.84288597106934,376.3885498046875,736.6878986358643,1322.404146194458,2601.4413833618164,5022.398233413696,9812.756538391113
